title,content,link,date,source_type,source_name
В ТАСС рассказали о тестировании ИИ для написания новостей,"Директор по цифровому развитию агентства Кирилл Сидоров считает, что до внедрения его в работу еще далеко",https://tass.ru/ekonomika/27031627,"Tue, 07 Apr 2026 17:29:49 +0300",website,tass.ru
Сели и оползни нарушили транспортное сообщение с 97 населенными пунктами Дагестана,"Было затруднено или ограничено движение на 27 участках автодорог, сообщил глава республики Сергей Меликов",https://tass.ru/obschestvo/27031745,"Tue, 07 Apr 2026 17:30:49 +0300",website,tass.ru
Генпрокурор РФ пообещал оптимизировать передачу осужденных казахстанцев на родину,"Александр Гуцан заверил в готовности тщательным образом прорабатывать все вопросы, представляющие взаимный интерес",https://tass.ru/obschestvo/27031531,"Tue, 07 Apr 2026 17:32:02 +0300",website,tass.ru
В белгородском приграничье при атаке БПЛА пострадали два человека,Пострадавших доставили в Шебекинскую ЦРБ,https://tass.ru/proisshestviya/27031717,"Tue, 07 Apr 2026 17:32:19 +0300",website,tass.ru
Минздрав Израиля сообщил о госпитализации более 7 тыс. человек с 28 февраля,"В ведомстве отметили, что состояние двух пострадавших оценивается как критическое",https://tass.ru/mezhdunarodnaya-panorama/27031757,"Tue, 07 Apr 2026 17:33:02 +0300",website,tass.ru
Армия Израиля заявила об атаках на восемь мостов в Иране,"Эти объекты ""использовались иранскими вооруженными силами для транспортировки оружия и военной техники"", сообщили в ЦАХАЛ ",https://tass.ru/mezhdunarodnaya-panorama/27031803,"Tue, 07 Apr 2026 17:34:00 +0300",website,tass.ru
В Раду повторно вызвали главу Антимонопольного комитета из-за роста цен на топливо,"Украинский депутат Дмитрий Разумков отметил, что прошло полтора месяца с предыдущего вызова Павла Кириленко",https://tass.ru/ekonomika/27031433,"Tue, 07 Apr 2026 17:34:08 +0300",website,tass.ru
Путин поручил чиновникам Дагестана обращаться за помощью при необходимости,Глава государства заслушал доклады главы Махачкалы Джамбулата Салавова и главы Дербентского района региона Эльмана Аллахвердиева,https://tass.ru/politika/27031779,"Tue, 07 Apr 2026 17:34:32 +0300",website,tass.ru
Путин поручил создать комиссию по ликвидации последствий паводков в Дагестане,"В ее состав должны войти представители федеральных органов власти, руководители регионов, а также один из заместителей полномочного представителя президента в СКФО",https://tass.ru/obschestvo/27031833,"Tue, 07 Apr 2026 17:35:44 +0300",website,tass.ru
Минфин окажет финподдержку Дагестану для ликвидации последствий паводков,"Глава ведомства Антон Силуанов указал, что находится на связи с коллегами из МЧС и Минстроя",https://tass.ru/obschestvo/27031815,"Tue, 07 Apr 2026 17:36:01 +0300",website,tass.ru
Минстрой организует обследование поврежденной инфраструктуры в Дагестане,"Одновременно прорабатывается вопрос предоставления соцподдержки гражданам, чье жилье было повреждено во время паводка, сообщил глава министерства Ирек Файзуллин",https://tass.ru/ekonomika/27031751,"Tue, 07 Apr 2026 17:37:06 +0300",website,tass.ru
Куренков возглавит правкомиссию по ЧС в Дагестане,Президент России Владимир Путин провел совещание по ликвидации последствий наводнения в регионе,https://tass.ru/politika/27031865,"Tue, 07 Apr 2026 17:37:07 +0300",website,tass.ru
"В ДНР заявили, что ударившие по школе на Запорожье заслуживают высшей меры наказания",Вице-премьер республики Кирилл Макаров подчеркнул целенаправленный характер удара,https://tass.ru/proisshestviya/27031733,"Tue, 07 Apr 2026 17:37:37 +0300",website,tass.ru
"Меликов: 75 детей из Дагестана отправят на отдых в центры ""Артек"" и ""Орленок""","В дальнейшем будут наращивать усилия по размещению детей в оздоровительных лагерях, заявил глава региона",https://tass.ru/obschestvo/27031875,"Tue, 07 Apr 2026 17:37:56 +0300",website,tass.ru
В Румынии закрыли оппозиционный телеканал,Realitatea Plus известен поддержкой бывших кандидатов в президенты от националистической оппозиции Кэлина Джорджеску и лидера Альянса за объединение румын Джордже Симиона на выборах в Румынии 2024-2025 годов,https://tass.ru/mezhdunarodnaya-panorama/27031739,"Tue, 07 Apr 2026 17:38:39 +0300",website,tass.ru
За трое суток в Москве может выпасть до 10 мм осадков в виде снега и дождя,Ухудшения погоды связаны с малоподвижным высоким циклоном,https://tass.ru/obschestvo/27031841,"Tue, 07 Apr 2026 17:39:05 +0300",website,tass.ru
В ГД призвали дать жесткий ответ после атаки ВСУ на школу в Запорожской области,Член комитета по безопасности и противодействию коррупции Михаил Шеремет также указал на молчание международных институтов по этой ситуации,https://tass.ru/politika/27031633,"Tue, 07 Apr 2026 17:39:45 +0300",website,tass.ru
Путин поручил решить накопленные хронические проблемы электроснабжения Дагестана,Министр строительства и ЖКХ Ирек Файзуллин пообещал подготовить соответствующий доклад,https://tass.ru/obschestvo/27031609,"Tue, 07 Apr 2026 17:39:48 +0300",website,tass.ru
ТАСС: замглавы Челябинска Астахов стал фигурантом уголовного дела,Бюджету был причинен ущерб на сумму свыше 20 млн рублей,https://tass.ru/proisshestviya/27031771,"Tue, 07 Apr 2026 17:40:04 +0300",website,tass.ru
Меликов: паводок в Дагестане нанес ущерб агропромышленному комплексу региона,"Погибло 700 голов крупного рогатого скота, сообщил глава республики",https://tass.ru/ekonomika/27031503,"Tue, 07 Apr 2026 17:40:27 +0300",website,tass.ru
Минстрой примет меры для улучшения ситуации с электроснабжением в Дагестане,"На территории региона всегда было недостаточно электроснабжения, сообщил глава ведомства Ирек Файзуллин",https://tass.ru/ekonomika/27031683,"Tue, 07 Apr 2026 17:40:44 +0300",website,tass.ru
Путин поручил помочь Дагестану с восстановлением транспортной инфраструктуры,"Президент РФ отметил, что региону сложно будет справиться с ликвидацией последствий наводнений самостоятельно",https://tass.ru/ekonomika/27031897,"Tue, 07 Apr 2026 17:41:20 +0300",website,tass.ru
Полицейские Дагестана в условиях ЧС работают в усиленном режиме,"В дни паводка они эвакуировали из домов граждан, оказавшихся в зоне затопления, помогали с организацией пунктов временного размещения пострадавших, отметила официальный представитель МВД РФ Ирина Волк",https://tass.ru/obschestvo/27031851,"Tue, 07 Apr 2026 17:41:42 +0300",website,tass.ru
"В Дагестане пострадавшие при ЧС могут подать заявку на выплату на ""Госуслугах""","Помощь оказывается и в очном порядке, добавил глава республики Сергей Меликов",https://tass.ru/obschestvo/27031809,"Tue, 07 Apr 2026 17:42:26 +0300",website,tass.ru
Генпрокуроры РФ и Казахстана подписали документы в развитие договора о сотрудничестве,"Александр Гуцан отметил эффективное взаимодействие в правоохранительной сфере, которое строится в русле добрососедских отношений",https://tass.ru/obschestvo/27031411,"Tue, 07 Apr 2026 17:42:33 +0300",website,tass.ru
Мурашко: в Дагестане оказывают помощь 110 беременным,"На поздних сроках беременности находятся 11 из них, сообщил министр здравоохранения России",https://tass.ru/obschestvo/27031975,"Tue, 07 Apr 2026 17:46:05 +0300",website,tass.ru
RTL: Нидерланды срочно закупают дополнительную систему ПВО Patriot у США,Cоответствующий договор с американской стороной подписал статс-секретарь Минобороны королевства Дерк Босвейк,https://tass.ru/mezhdunarodnaya-panorama/27031279,"Tue, 07 Apr 2026 17:46:51 +0300",website,tass.ru
Пострадавшим от атаки БПЛА во Владимирской области помогают жители и бизнес,"Никто не остался равнодушным к трагедии в Александровском округе, отметил губернатор Александр Авдеев",https://tass.ru/obschestvo/27031605,"Tue, 07 Apr 2026 17:47:02 +0300",website,tass.ru
"В МИФИ создали безопасный двигатель для спутников на ""сухой воде""","Первым спутником, который получит новую двигательную установку, станет создаваемый аппарат ""Сварог-1""",https://tass.ru/nauka/27031963,"Tue, 07 Apr 2026 17:47:02 +0300",website,tass.ru
Руководителя подразделения СКЖД осудили за злоупотребление полномочиями,Андрея Касимова приговорили к трем годам лишения свободы,https://tass.ru/proisshestviya/27031233,"Tue, 07 Apr 2026 17:48:02 +0300",website,tass.ru
Путин поручил Минфину оперативно реагировать для решения проблем в Дагестане,"В регионе продолжаются работы по устранению последствий ливней, которые привели к масштабным наводнениям ",https://tass.ru/ekonomika/27031927,"Tue, 07 Apr 2026 17:48:35 +0300",website,tass.ru
Историк Малышева: в странах СНГ обсуждаются единые маршруты патриотического туризма,"Руководитель Национального центра исторической памяти при президенте Российской Федерации отметила, что это очень правильный и закономерный подход, когда ощущаются единые ключевые точки исторической памяти народов содружества",https://tass.ru/obschestvo/27032013,"Tue, 07 Apr 2026 17:48:38 +0300",website,tass.ru
Путин поручил организовать отправку пострадавших от паводков детей в лагеря,"Глава Дагестана Сергей Меликов рассказал, что министерство просвещения выделило путевки в детские центры ""Орленок"" и ""Артек"" для 75 детей",https://tass.ru/obschestvo/27032067,"Tue, 07 Apr 2026 17:49:03 +0300",website,tass.ru
В Забайкалье назвали бессмысленностью действия Латвии по блокировке сайтов РФ,"Губернатор Забайкальского края Александр Осипов отметил, что переживает за латвийцев, чьи права и свобода попираются уже не одно десятилетие",https://tass.ru/politika/27031391,"Tue, 07 Apr 2026 17:50:55 +0300",website,tass.ru
Press TV: мост в Мияне вышел из строя из-за атаки США и Израиля,Информации о пострадавших не поступало,https://tass.ru/mezhdunarodnaya-panorama/27031919,"Tue, 07 Apr 2026 17:50:58 +0300",website,tass.ru
Напавший на учителя в Прикамье не пропускал тренировки по боксу,"Тренер рассказал, что молодой человек занимался на протяжении двух лет и несколько раз участвовал в соревнованиях среди любителей",https://tass.ru/proisshestviya/27031353,"Tue, 07 Apr 2026 17:52:26 +0300",website,tass.ru
Bloomberg: США рассматривают контроль над иранской нефтью как давление на КНР,"Вашингтонская администрация обсуждает ослабление позиций Китая в результате американских операций в Венесуэле и на Ближнем Востоке, пишет агентство ",https://tass.ru/mezhdunarodnaya-panorama/27032117,"Tue, 07 Apr 2026 17:52:44 +0300",website,tass.ru
"Экс-глава ГУ МЧС Самарской области не считает взяткой полученные 21,9 млн рублей","По данным следствия, Олег Бойко получал взятки за покровительство при выполнении работ в сфере организации пожарной безопасности группе компаний ""Витязь""",https://tass.ru/proisshestviya/27032033,"Tue, 07 Apr 2026 17:53:34 +0300",website,tass.ru
В Ингушетии около 1 тыс. человек примут участие в экологической акции,Мероприятие пройдет 18 апреля в городе Магас,https://tass.ru/obschestvo/27031595,"Tue, 07 Apr 2026 17:55:04 +0300",website,tass.ru
В Ингушетии планируют построить завод по производству септиков,"Идет подписание документов, инвестор прошел конкурс, сообщил министр природных ресурсов и экологии Республики Микаил Мизиев",https://tass.ru/ekonomika/27031383,"Tue, 07 Apr 2026 17:55:50 +0300",website,tass.ru
"На Северном Кавказе стартует проект ""Ломоносовский обоз. Сила в смысле""",Проект охватит все республики региона,https://tass.ru/obschestvo/27032127,"Tue, 07 Apr 2026 17:56:54 +0300",website,tass.ru
Абхазия отправила в Дагестан 80 тонн бутилированной воды,Груз сопровождает министр по чрезвычайным ситуациям Абхазии Лев Квициния,https://tass.ru/obschestvo/27032145,"Tue, 07 Apr 2026 17:58:24 +0300",website,tass.ru
В Дмитрове строительная готовность Рогачевского моста превысила 50%,В рамках реконструкции предусмотрено строительство нового мостового перехода и демонтаж старого сооружения,https://tass.ru/obschestvo/27032153,"Tue, 07 Apr 2026 17:58:41 +0300",website,tass.ru
Якушев призвал оперативно оценить ущерб жилью после наводнения в Дагестане,"Секретарь генсовета ""Единой России"" отметил, что для проведения этой работы необходимо создать группы из представителей местной администрации с привлечением специалистов регионального Минстроя",https://tass.ru/ekonomika/27031273,"Tue, 07 Apr 2026 17:59:08 +0300",website,tass.ru
Попова: условия в ПВР в Дагестане соответствуют нормам,"В частности, в пунктах предусмотрено трехразовое питание и постельные принадлежности, отметила глава Роспотребнадзора",https://tass.ru/obschestvo/27032147,"Tue, 07 Apr 2026 18:00:25 +0300",website,tass.ru
В Уфе оштрафовали восемь человек за перекрытие проспекта из-за предложения девушке,"Помимо нарушения правил остановки или стоянки, некоторые участники также привлечены за управление транспортным средством, не зарегистрированным в установленном порядке",https://tass.ru/proisshestviya/27032169,"Tue, 07 Apr 2026 18:01:17 +0300",website,tass.ru
В ЮФУ количество бюджетных мест увеличится на 8%,"В 2026 году их число достигнет 6,5 тыс.",https://tass.ru/obschestvo/27031143,"Tue, 07 Apr 2026 18:02:46 +0300",website,tass.ru
Ущерб АПК Дагестана от паводков оценили примерно в 640 млн рублей,"Министр сельского хозяйства Оксана Лут отметила, что в том числе пострадали сельхозугодия и виноградники",https://tass.ru/ekonomika/27032189,"Tue, 07 Apr 2026 18:04:05 +0300",website,tass.ru
Путин поручил индивидуально подходить к решению проблем каждой семьи в Дагестане,"Президент РФ подчеркнул, что понимает возникающие в таких обстоятельствах проблемы, когда что-то оказывается недооформлено или неправильно оформлено",https://tass.ru/obschestvo/27032253,"Tue, 07 Apr 2026 18:05:00 +0300",website,tass.ru
"Суд арестовал мужчину, пытавшегося унести девушку как герой ""Кавказской пленницы""",Ему назначено 15 суток,https://tass.ru/proisshestviya/27032277,"Tue, 07 Apr 2026 18:05:54 +0300",website,tass.ru
Роспотребнадзор контролирует вакцинацию в Дагестане,"Глава ведомства Анна Попова рассказала, что правительством дано поручение по выпуску из резерва дополнительных объемов вакцин и бактериофагов",https://tass.ru/obschestvo/27032271,"Tue, 07 Apr 2026 18:06:47 +0300",website,tass.ru
Национальный центр исторической памяти будет сотрудничать с музеями Белоруссии,Церемония подписания соглашений прошла в Белорусском государственном музее истории Великой Отечественной войны,https://tass.ru/obschestvo/27032309,"Tue, 07 Apr 2026 18:08:23 +0300",website,tass.ru
Экс-начальника иммиграционного контроля МВД по КЧР осудили за взятки,Суд назначил ему наказание в виде штрафа в 3 млн рублей,https://tass.ru/proisshestviya/27032199,"Tue, 07 Apr 2026 18:08:46 +0300",website,tass.ru
В Петербурге осудили экс-помощника главы МЧС по делу о хищении,Станислава Орлова приговорили к шести годам в ИК общего режима,https://tass.ru/proisshestviya/27032289,"Tue, 07 Apr 2026 18:10:18 +0300",website,tass.ru
"Трамп назвал Такера Карлсона ""человеком с низким IQ""","Президент США заявил, что избегает общения с журналистом",https://tass.ru/obschestvo/27032317,"Tue, 07 Apr 2026 18:11:02 +0300",website,tass.ru
"Овечкин пропустил тренировку после разгромного поражения от ""Рейнджерс""","Капитану ""Вашингтона"" предоставили день отдыха",https://tass.ru/sport/27032359,"Tue, 07 Apr 2026 18:12:18 +0300",website,tass.ru
Минтранс определил план восстановительных работ в Дагестане,"Министерство в том числе организовало комплекс мер по вывозу пассажиров железнодорожных станций Махачкала, Хасавюрт и Дербент",https://tass.ru/ekonomika/27032343,"Tue, 07 Apr 2026 18:12:31 +0300",website,tass.ru
В Марий Эл оперативные службы привели в повышенную готовность из-за паводка,"В связи с обильными снегопадами, прошедшими зимой, паводок превысил средние многолетние значения",https://tass.ru/obschestvo/27032339,"Tue, 07 Apr 2026 18:13:02 +0300",website,tass.ru
В Махачкале восстановили энергоснабжение более 30 тыс. человек,"Завершены восстановительные работы на подстанции ""Приморская""",https://tass.ru/obschestvo/27032325,"Tue, 07 Apr 2026 18:13:13 +0300",website,tass.ru
СК завел дело о теракте после атаки на школу в Запорожской области,"Пострадали семь человек, в том числе четыре ребенка",https://tass.ru/proisshestviya/27032385,"Tue, 07 Apr 2026 18:14:10 +0300",website,tass.ru
Под видом участников благотворительных концертов с Украины сбежали 28 уклонистов,"Была задержана женщина, которая за $7,5 тыс. предлагала мужчинам призывного возраста оформление в качестве музыкантов, сообщил генпрокурор страны Руслан Кравченко",https://tass.ru/proisshestviya/27032375,"Tue, 07 Apr 2026 18:15:56 +0300",website,tass.ru
Конкурсы по космическим профилям для учащихся РФ завершатся космической сменой в июле,"В рамках федерального проекта ""Кадры для космоса"" ФСИ определил 19 операторов реализации комплекса технологических и образовательных мероприятий по вовлечению школьников в аэрокосмическую тематику",https://tass.ru/obschestvo/27032399,"Tue, 07 Apr 2026 18:18:27 +0300",website,tass.ru
"Сын Трампа назвал ситуацию в ЕС ""катастрофой, требующей исправления""","Ситуация в Евросоюзе ""повлияет на западные ценности и западную цивилизацию"", заявил Дональд Трамп - младший ",https://tass.ru/mezhdunarodnaya-panorama/27032401,"Tue, 07 Apr 2026 18:19:02 +0300",website,tass.ru
Генерал СБУ в отставке: похищающих людей сотрудников ТЦК привлекут к ответу,"Василий Вовк также заявил, что и представители полиции, которые наблюдают за насилием, тоже становятся соучастниками противозаконного действия",https://tass.ru/mezhdunarodnaya-panorama/27032419,"Tue, 07 Apr 2026 18:21:38 +0300",website,tass.ru
ТАСС: ВСУ не забирают тела двух погибших наемников из Бразилии,"Пауло Рикардо Барбоса да Силва и Бруно Феррейра Соуза были уничтожены российскими войсками на купянском направлении, сообщили в российских силовых структурах",https://tass.ru/mezhdunarodnaya-panorama/27032481,"Tue, 07 Apr 2026 18:23:13 +0300",website,tass.ru
ТАСС: Украина строит мосты в Молдавию для доставки военных грузов,"Киев выделит €14,3 млн на восстановление моста в Маяках в Одесской область и создание в этом районе дополнительных путей, а также строительство автомобильного моста Ямполь - Косеуц, рассказали в российских силовых структурах ",https://tass.ru/mezhdunarodnaya-panorama/27032435,"Tue, 07 Apr 2026 18:23:34 +0300",website,tass.ru
Армия Израиля заявила о новом обстреле из Ирана,"Оборонные системы работают над перехватом угроз, сообщили в ЦАХАЛ",https://tass.ru/mezhdunarodnaya-panorama/27032509,"Tue, 07 Apr 2026 18:24:16 +0300",website,tass.ru
ТАСС: глава Генштаба ВСУ не знает реальной ситуации на линии фронта,"Андрей Гнатов перестал выполнять свои непосредственные обязанности и постоянно находится за границей, сообщили в российских силовых структурах",https://tass.ru/politika/27032445,"Tue, 07 Apr 2026 18:25:21 +0300",website,tass.ru
"ТАСС: ВСУ вербуют людей, приглашая их на подставные собеседования","Украинцев приглашают якобы на должности видеооператов, SMM-специалистов, а также бас-гитаристов, рассказали в российских силовых структурах",https://tass.ru/mezhdunarodnaya-panorama/27032501,"Tue, 07 Apr 2026 18:25:58 +0300",website,tass.ru
В Израиле объявили воздушную тревогу,Сирены прозвучали в районе Тель-Авива,https://tass.ru/mezhdunarodnaya-panorama/27032531,"Tue, 07 Apr 2026 18:26:50 +0300",website,tass.ru
"V Международный фестиваль ""Анимур"" открывает прием заявок",Конкурс пройдет в Хабаровске с 1 по 4 октября,https://tass.ru/obschestvo/27029881,"Tue, 07 Apr 2026 18:27:41 +0300",website,tass.ru
"ТАСС: каратели из ВСУ убили отказников из полка ""Берлинго"" в Сумской области","Родственники солдат 210-го ОШП продолжают публиковать объявления о поиске пропавших без вести у села Сопычь, сообщили в российских силовых структурах",https://tass.ru/politika/27032453,"Tue, 07 Apr 2026 18:28:48 +0300",website,tass.ru
ТАСС: на Украине за сутки зафиксированы два случая нападения на сотрудников ТЦК,"Кроме того, жительницу Днепропетровска приговорили к пяти годам тюрьмы за информирование о перемещении работников военкоматов, рассказали в российских силовых структурах",https://tass.ru/obschestvo/27032463,"Tue, 07 Apr 2026 18:30:48 +0300",website,tass.ru
Трутнев поручил создать меры поддержки бизнеса на Колыме,"Это поможет стимулировать компании набирать на работу больше жителей Магаданской области, отметил полномочный представитель президента в ДФО",https://tass.ru/ekonomika/27032353,"Tue, 07 Apr 2026 18:30:51 +0300",website,tass.ru
В США рассказали о цели визита Трампа в КНР,"Поездка американского лидера в Китай в мае будет нацелена на поддержание  стабильных торгово-экономических отношений между странами, заявил представитель США на торговых переговорах Джеймисон Грир",https://tass.ru/ekonomika/27032545,"Tue, 07 Apr 2026 18:30:53 +0300",website,tass.ru
"ЦБ повысил курс доллара на 8 апреля до 78,75 рубля","Официальный курс евро увеличен до 91,03 рубля",https://tass.ru/ekonomika/27032571,"Tue, 07 Apr 2026 18:32:02 +0300",website,tass.ru
Tehran Times: Иран продолжает переговоры с США по урегулированию кризиса,Подробности издание не приводит,https://tass.ru/mezhdunarodnaya-panorama/27032577,"Tue, 07 Apr 2026 18:32:59 +0300",website,tass.ru
Mehr: нефтяные объекты на острове Харк работают штатно,"По данным агентства, критическая инфраструктура острова, а также транспортная сеть и причалы функционируют без сбоев",https://tass.ru/mezhdunarodnaya-panorama/27032563,"Tue, 07 Apr 2026 18:33:56 +0300",website,tass.ru
В Калининградской области паромная переправа к Балтийской косе приостановила работу,Жители косы оказались временно отрезаны от сообщения с материком из-за сильного ветра,https://tass.ru/obschestvo/27032585,"Tue, 07 Apr 2026 18:36:16 +0300",website,tass.ru
Число жертв израильских ударов по Ливану с 2 марта выросло до 1 530,"Еще 173 получили ранения, сообщили в Минздраве республики ",https://tass.ru/mezhdunarodnaya-panorama/27032601,"Tue, 07 Apr 2026 18:37:20 +0300",website,tass.ru
Трутнев поручил Минтрансу подготовить доклад о транспортной доступности Колымы,"Полномочный представитель президента в ДФО отметил, что для работы в отрасли надо отдавать приоритет местным кадрам",https://tass.ru/ekonomika/27030221,"Tue, 07 Apr 2026 18:38:26 +0300",website,tass.ru
У погибшего при обстреле школы на Запорожье замглавы округа остались двое детей,"Семьям погибшего и пострадавшим будет оказана вся возможная помощь, отметил депутат Заксобрания региона, курирующий Каменско-Днепровский муниципальный округ, Степан Кувачев",https://tass.ru/proisshestviya/27032617,"Tue, 07 Apr 2026 18:40:05 +0300",website,tass.ru
Житель херсонского села Каиры пострадал при атаке украинского БПЛА,C начала суток украинские войска нанесли по территории округа 27 артиллерийских ударов и 19 атак БПЛА,https://tass.ru/proisshestviya/27032671,"Tue, 07 Apr 2026 18:41:36 +0300",website,tass.ru
WSJ: Иран прервал прямые контакты с США после угроз Трамп уничтожить страну,"Один из источников издания утверждает, что Тегеран намеренно пошел на этот шаг, чтобы продемонстрировать неодобрение и несогласие с позицией Вашингтона",https://tass.ru/mezhdunarodnaya-panorama/27032643,"Tue, 07 Apr 2026 18:42:04 +0300",website,tass.ru
WSJ: Иран прервал прямые контакты с США после угроз Трампа уничтожить страну,"Один из источников издания утверждает, что Тегеран намеренно пошел на этот шаг, чтобы продемонстрировать неодобрение и несогласие с позицией Вашингтона",https://tass.ru/mezhdunarodnaya-panorama/27032643,"Tue, 07 Apr 2026 18:42:04 +0300",website,tass.ru
В Нижегородской области подтопило территорию двух детских лагерей и пансионата,Также подтоплен музей самолетов и автогородок,https://tass.ru/proisshestviya/27032657,"Tue, 07 Apr 2026 18:44:23 +0300",website,tass.ru
В Кирове ветераны СВО впервые примут участие в шествии в День Победы,"В Кировской области традиционно пройдет акция ""Георгиевская лента"" и шествие ""Бессмертный полк""",https://tass.ru/obschestvo/27032661,"Tue, 07 Apr 2026 18:49:06 +0300",website,tass.ru
Имущество экс-замглавы Минтранса Семенова требуют обратить в доход РФ,"Он совместно с экс-руководителями ФГУП ""ЗащитаИнфоТранс"" Вячеславом Смирновым, Юрием Спасским и Виктором Парахиным организовали коррупционную схему освоения бюджетных средств",https://tass.ru/proisshestviya/27032711,"Tue, 07 Apr 2026 18:51:35 +0300",website,tass.ru
Новая волна непогоды в Дагестане и ликвидация последствий паводков. Совещание у Путина,"Президент подчеркнул, что сотрудники МЧС и других ведомств действуют скоординированно",https://tass.ru/obschestvo/27032515,"Tue, 07 Apr 2026 18:51:57 +0300",website,tass.ru
Бывший начальник ГУВМ МВД России Казакова стала замглавы ФССП России,,https://tass.ru/obschestvo/27032597,"Tue, 07 Apr 2026 18:53:02 +0300",website,tass.ru
В ДНР в мае пройдет гастрономический фестиваль с крупными рестораторами,Мероприятие соберет до 5 тыс. участников на своих площадках,https://tass.ru/obschestvo/27032745,"Tue, 07 Apr 2026 18:54:28 +0300",website,tass.ru
Экс-разведчик Кент: США разрушат статус сверхдержавы попыткой уничтожить Иран,"Еще есть время предотвратить катастрофу, если у американского президента Дональда Трампа ""хватит смелости заниматься серьезными переговорами, а не разрушением и демонстрацией безрассудной ярости"", заявил бывший директор Национального контртеррористического центра Соединенных Штатов ",https://tass.ru/mezhdunarodnaya-panorama/27032757,"Tue, 07 Apr 2026 18:54:37 +0300",website,tass.ru
СБ ООН не принял резолюцию Бахрейна по Ормузскому проливу,Россия и Китай проголосовали против,https://tass.ru/mezhdunarodnaya-panorama/27032777,"Tue, 07 Apr 2026 18:55:28 +0300",website,tass.ru
На Урале обсудят меры социальной поддержки ветеранов СВО и их семей,"На форуме также рассмотрят вопросы комплексной реабилитации людей с инвалидностью и практики социализации несовершеннолетних, склонных к совершению противоправных деяний",https://tass.ru/obschestvo/27032733,"Tue, 07 Apr 2026 18:56:17 +0300",website,tass.ru
Первый зампред Народного совета: провозглашение ДНР стало шагом к воссоединению с РФ,"Сергей Прокопенко подчеркнул, что одной из причин провозглашения ДНР как отдельной республики стало нежелание Киева учитывать мнение жителей Донбасса",https://tass.ru/obschestvo/27032727,"Tue, 07 Apr 2026 18:58:01 +0300",website,tass.ru
Ватерполист Федотов отметил важность победы россиян в первом матче на Кубке мира,Сборная России переиграла команду Бразилии в своем первом матче под эгидой World Aquatics после допуска до соревнований,https://tass.ru/sport/27032791,"Tue, 07 Apr 2026 18:58:04 +0300",website,tass.ru
"Коростелев рассказал, что компьютерные игры помогают ему отвлечься",В этом сезоне лыжник принимал участие в этапах Кубка мира и Олимпийских играх,https://tass.ru/sport/27032813,"Tue, 07 Apr 2026 18:58:52 +0300",website,tass.ru
В Ростове-на-Дону открыли пункты сбора помощи для жителей Дагестана,Передать гумпомощь можно в течение двух дней c 9:00 до 18:00 мск,https://tass.ru/obschestvo/27032793,"Tue, 07 Apr 2026 18:59:58 +0300",website,tass.ru
Посол РФ в Минске: у ОДКБ нет характера ориентированного на противостояние блока,"По словам Бориса Грызлова, в этом подход Организации Договора о коллективной безопасности принципиально отличается от Североатлантического альянса, который своими действиями лишь обостряет обстановку в регионах присутствия",https://tass.ru/politika/27032719,"Tue, 07 Apr 2026 19:00:31 +0300",website,tass.ru
Al Jazeera: в Ираке из-за ракетного удара погибли пять человек,"По данным агентства Reuters, еще пятеро получили ранения ",https://tass.ru/mezhdunarodnaya-panorama/27032833,"Tue, 07 Apr 2026 19:01:16 +0300",website,tass.ru
Al Jazeera: в Ираке из-за ракетного удара погибли пять человека,"По данным агентства Reuters, еще пятеро получили ранения ",https://tass.ru/mezhdunarodnaya-panorama/27032833,"Tue, 07 Apr 2026 19:01:16 +0300",website,tass.ru
Shafaq News: похищенную в Ираке американскую журналистку освободили,"Об освобождении объявила шиитская группировка ""Катаиб Хезболлах"" ",https://tass.ru/mezhdunarodnaya-panorama/27032889,"Tue, 07 Apr 2026 19:02:27 +0300",website,tass.ru
Трамп вновь заявил о поддержке Орбана в преддверии выборов в Венгрии,"Президент США назвал себя ""крупным поклонником"" венгерского премьера",https://tass.ru/mezhdunarodnaya-panorama/27032901,"Tue, 07 Apr 2026 19:02:47 +0300",website,tass.ru
Fox: Трамп не рассчитывает на достижение сделки с Ираном,"Американский лидер ""не захотел ставить на это"", рассказал ведущий телеканала Брет Байер",https://tass.ru/mezhdunarodnaya-panorama/27032849,"Tue, 07 Apr 2026 19:03:12 +0300",website,tass.ru
В Дагестане поручили очистить реку Черкес-Озень для предотвращения подтоплений,"Причиной стали повторные выходы реки из берегов, которые привели к подтоплению территорий, включая подстанцию ""Приморская""",https://tass.ru/obschestvo/27032863,"Tue, 07 Apr 2026 19:03:51 +0300",website,tass.ru
"Минэнерго США ожидает роста добычи нефти в стране в 2027 году до 13,95 млн б/с","Прогноз по добыче нефти в 2026 году понижен до 13,51 млн б/с",https://tass.ru/ekonomika/27032909,"Tue, 07 Apr 2026 19:04:58 +0300",website,tass.ru
Минэнерго США повысило прогноз по цене барреля нефти Brent в 2026 году до $96,"По прогнозу ведомства, в 2027 году цена Brent составит в среднем $76,09 за баррель",https://tass.ru/ekonomika/27032917,"Tue, 07 Apr 2026 19:05:01 +0300",website,tass.ru
